text_id,clause,answer,evidence,justification
authority_00690,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00690,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00690,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00690,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00690,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role, but merely expresses concern about judicial interference in a mutually agreed-upon case."
authority_00691,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00691,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00691,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00691,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00691,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order, either supporting or opposing it."
authority_00691,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00691,A_assess_authority,0,,"The text does not explicitly evaluate the authority or legitimacy of political leaders or institutions in their power role, but rather engages in a discussion about economic ideologies and political positions."
authority_00692,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, government, or any other authority as defined in the question."
authority_00692,X_equality,0,,"The text discusses the rise of extremism and democratic leaders with opposing views, not raising concerns about group-based discrimination or unequal treatment."
authority_00692,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00692,X_loyalty,0,,"The text does not raise a concern about in-group loyalty or betrayal, as it focuses on external threats rather than internal group dynamics."
authority_00692,A_order_stance,0,,"The text does not take a stance on obedience, deference, or social order."
authority_00692,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00692,A_assess_authority,1,"a ascensão do extremismo e a maior ameaça à democracia já não são os estrangeiros a atacar, matar e violar europeus ativamente. É uma vaga de líderes democraticamente eleitos com pontos de vista opostos.","The text evaluates leaders democratically elected with opposing views as a threat to democracy, judging their conduct in exercising power."
authority_00693,D_entity,1,o código de conduta do seu deus,"O texto refere-se a uma autoridade religiosa, o deus, e a um código de conduta derivado desta."
authority_00693,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00693,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00693,X_loyalty,0,,The text does not raise a concern about in-group loyalty or betrayal.
authority_00693,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00693,A_order_values,1,seguir o código de conduta do seu deus,"O texto afirma que o Barr é legal e mau porque segue o código de conduta do seu deus, implicando uma crença de que tudo o que faz ao serviço do seu deus é legal."
authority_00693,A_assess_authority,0,,"The text does not evaluate the authority of the Barr as a holder of power, but rather discusses the legal and moral implications of following a divine code of conduct."
authority_00694,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, official, government, police, court, military, employer, boss, parent, elder, teacher, law, rule, institution, tradition, community order, religious authority, candidate, or collective authority."
authority_00694,X_equality,0,,The text discusses electoral fraud as a crime but does not raise concerns about group-based discrimination or unequal treatment.
authority_00694,X_proportionality,1,Ele já violou a lei. Prendam-no.,"The text states that promoting electoral fraud is a crime and that the person has violated the law, implying an unfair reward or action."
authority_00694,X_loyalty,0,,The text mentions electoral fraud as a crime but does not expressly raise a concern about in-group loyalty or betrayal.
authority_00694,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00694,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00694,A_assess_authority,1,Ele já violou a lei,"The text states that the individual has violated the law, implying a judgment on their conduct in exercising power."
authority_00695,D_entity,0,,The text does not mention any authority figure or authority-related term.
authority_00695,X_equality,0,,"The text expresses frustration about a sister's behavior and parents' lack of discipline, but does not raise a concern about group-based discrimination or unequal treatment."
authority_00695,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00695,X_loyalty,0,,The text does not express concern about in-group loyalty or betrayal.
authority_00695,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00695,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00695,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00696,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00696,X_equality,0,,The text criticizes the interview's quality and the interviewer's methods but does not raise a concern about group-based discrimination or unequal treatment.
authority_00696,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00696,X_loyalty,0,,The text does not express concern about in-group loyalty or betrayal.
authority_00696,A_order_stance,0,,"The text criticizes the interview but does not take a stance about obedience, deference, or social order."
authority_00696,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00696,A_assess_authority,0,,"The text criticizes the interview's quality and the interviewer's conduct, but does not evaluate the CNN or Sean Hannity as holders of power or their legitimacy to exercise it."
authority_00697,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00697,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00697,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00697,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00697,A_order_stance,0,,"The text does not explicitly take a stance about obedience, deference, or social order."
authority_00697,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00697,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or contender for power in its power role."
authority_00698,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00698,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00698,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00698,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00698,A_order_stance,0,,"The text does not take a stance on obedience, deference, or social order."
authority_00698,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00698,A_assess_authority,0,,"The text does not evaluate the authority or fitness of a specific leader or institution in its power role, but rather comments on supporters' potential voting behavior."
authority_00699,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, official, government, police, court, military, employer, boss, parent, elder, teacher, law, rule, institution, tradition, community order, religious authority, candidate for power, or collective authority."
authority_00699,X_equality,0,,"O texto discute a possibilidade de partilhar informações dependendo da relação com o chefe, mas não levanta preocupações sobre discriminação ou tratamento desigual."
authority_00699,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00699,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00699,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00699,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00699,A_assess_authority,0,,"The text does not evaluate a specific authority, leader, institution, or contender for power in its power role."
authority_00700,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00700,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00700,X_proportionality,0,,"The text does not raise any concern about corruption, nepotism, cheating, or unfair reward."
authority_00700,X_loyalty,0,,The text does not express concern about in-group loyalty or betrayal.
authority_00700,A_order_stance,0,,"The text expresses empathy and support for emotional well-being, not taking a stance on obedience, deference, or social order."
authority_00700,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00700,A_assess_authority,0,,"The text does not evaluate any authority, leader, institution, or power role; it merely expresses personal support for seeking help and emotional solidarity."
authority_00701,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00701,X_equality,0,,The text expresses criticism of liberals but does not raise a concern about group-based discrimination or unequal treatment.
authority_00701,X_proportionality,0,,"The text expresses frustration with liberal views but does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00701,X_loyalty,0,,The text expresses frustration with liberals but does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00701,A_order_stance,0,,"The text criticizes liberals and their stance on free speech, but does not explicitly call for defiance, resistance, or disobedience."
authority_00701,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00701,A_assess_authority,1,"Estamos fartos da treta liberal, de esquerda. Estamos fartos dos liberais chorões a tirarem a liberdade de expressão.","The text explicitly criticizes liberals for their perceived overreach in restricting free speech, judging their conduct in exercising power."
authority_00702,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00702,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00702,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00702,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00702,A_order_stance,0,,"The text does not explicitly take a stance about obedience, deference, or social order."
authority_00702,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00702,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00703,D_entity,0,,O texto não afirma explicitamente que o Senador Mitch McConnell esteja ativamente envolvido no assassinato de cidadãos americanos.
authority_00703,X_equality,0,,O texto não afirma explicitamente que o Senador Mitch McConnell esteja ativamente envolvido no assassinato de cidadãos americanos.
authority_00703,X_proportionality,0,,O texto não afirma que o Senador Mitch McConnell esteja ativamente envolvido no assassinato de cidadãos americanos.
authority_00703,X_loyalty,0,,O texto não afirma explicitamente que o Senador Mitch McConnell esteja ativamente envolvido no assassinato de cidadãos americanos.
authority_00703,A_order_stance,0,,The text does not make any such claim about the Senator Mitch McConnell.
authority_00703,A_order_values,0,,The text does not make any claim about Senator Mitch McConnell being involved in the assassination of citizens.
authority_00703,A_assess_authority,0,,O texto não afirma que o Senador Mitch McConnell esteja ativamente envolvido no assassinato de cidadãos americanos.
authority_00704,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00704,X_equality,0,,The text does not explicitly raise concerns about group-based discrimination or unequal treatment.
authority_00704,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00704,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00704,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00704,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00704,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role, but merely discusses a situation involving students and police."
authority_00705,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00705,X_equality,1,É isso' que 'miséria' significa para eles.,"The text explicitly links poverty to business failure, indicating concern about unequal treatment of a group."
authority_00705,X_proportionality,1,há definitivamente montes de pessoas que ficam na miséria porque o seu pequeno negócio falhou.,The text explicitly states that people fall into poverty when their small business fails.
authority_00705,X_loyalty,0,,The text describes the consequences of business failure but does not expressly raise a concern about in-group loyalty or betrayal.
authority_00705,A_order_stance,0,,"The text describes the consequences of business failure without explicitly supporting or opposing obedience, deference, or social order."
authority_00705,A_order_values,0,,"The text describes the consequences of business failure but does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00705,A_assess_authority,0,,"The text discusses the consequences of business failure but does not evaluate the authority, leader, institution, or power role of any entity in exercising power."
authority_00706,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00706,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00706,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00706,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00706,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00706,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00706,A_assess_authority,0,,"The text does not evaluate the authority or legitimacy of a specific leader or institution in its power role, but rather expresses a political opinion about Le Pen's potential victory."
authority_00707,D_entity,1,líder do partido do Macron,O texto refere explicitamente um líder do partido do Macron como a fonte da afirmação.
authority_00707,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00707,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00707,X_loyalty,0,,"The text does not raise a concern about in-group loyalty or betrayal, as it attributes the statement to a political leader and questions the lack of evidence for the claim."
authority_00707,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order, as it merely attributes the statement to a political leader and questions its validity without explicitly supporting or opposing obedience."
authority_00707,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values, either upholding or rejecting them."
authority_00707,A_assess_authority,0,,"The text does not evaluate the leader of Macron's party in its power role, but rather attributes a claim to them and questions its validity."
authority_00708,D_entity,0,,"The text does not explicitly name or refer to a religious authority such as God, scripture, commandments, or a church."
authority_00708,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00708,X_proportionality,1,Acho que isso se aplica à maioria das religiões. Muitas vezes as igrejas são muito corruptas,"The text explicitly states that churches are often corrupt, raising a concern about unfairness and lack of merit."
authority_00708,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00708,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order by either supporting or opposing it."
authority_00708,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values, but instead criticizes religious institutions for corruption."
authority_00708,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role, but rather makes a general statement about corruption in churches without directly judging their fitness, legitimacy, or trustworthiness to hold power."
authority_00709,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00709,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00709,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00709,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00709,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00709,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00709,A_assess_authority,0,,"The text does not evaluate the authority or legitimacy of any specific leader, institution, or power holder; it merely discusses family dynamics and adoption."
authority_00710,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00710,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00710,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00710,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00710,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00710,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00710,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00711,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00711,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00711,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00711,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00711,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00711,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00711,A_assess_authority,0,,"The text does not evaluate the authority or power role of any specific leader, institution, or contender for power."
authority_00712,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order."
authority_00712,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00712,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00712,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00712,A_order_stance,0,,"The text expresses personal discomfort but does not take a stance on obedience, deference, or social order."
authority_00712,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00712,A_assess_authority,0,,"The text does not evaluate a specific authority, leader, institution, or contender for power in its power role."
authority_00713,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00713,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00713,X_proportionality,0,,"The text does not explicitly raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00713,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00713,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order, either supporting or opposing it."
authority_00713,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00713,A_assess_authority,0,,"The text does not explicitly evaluate a specific authority, leader, institution, or contender for power in its power role, but rather expresses frustration with government actions."
authority_00714,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as described in the question."
authority_00714,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00714,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00714,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00714,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00714,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00714,A_assess_authority,0,,"The text does not evaluate the authority or power role of any entity, but merely mentions a hypothetical scenario about a legal action."
authority_00715,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00715,X_equality,0,,The text expresses a preference for firmness toward China but does not raise a concern about group-based discrimination or unequal treatment.
authority_00715,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00715,X_loyalty,0,,The text expresses a preference for firmness toward China but does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00715,A_order_stance,0,,"The text does not explicitly praise or call for obedience, duty, respect, or order-keeping, nor does it condemn rioting, defiance, or disrespect."
authority_00715,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00715,A_assess_authority,0,,"The text does not explicitly evaluate China's authority or legitimacy as a holder of power, but rather expresses a preference for harsher stance due to perceived unfair trade practices."
authority_00716,D_entity,0,,"The text describes a person's past habit of preparing a salad bar and singing a parody, with no mention of authority, authority-holder, or social order."
authority_00716,X_equality,0,,"The text describes a personal memory of preparing a salad bar and singing a parody, with no mention of discrimination or unequal treatment."
authority_00716,X_proportionality,0,,"The text describes a personal memory of preparing a salad bar and singing a parody, with no mention of corruption, nepotism, cheating, or unfair reward."
authority_00716,X_loyalty,0,,The text does not express any concern about in-group loyalty or betrayal.
authority_00716,A_order_stance,0,,"The text describes past actions of preparing a salad bar and singing a parody, with no stance on obedience, deference, or social order."
authority_00716,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00716,A_assess_authority,0,,"The text describes personal past activities and does not evaluate any authority, leader, institution, or power role."
authority_00717,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00717,X_equality,0,,"The text dismisses random trivia as unimportant, but does not raise concerns about group-based discrimination or unequal treatment."
authority_00717,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00717,X_loyalty,0,,The text does not raise a concern about in-group loyalty or betrayal.
authority_00717,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00717,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00717,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00718,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00718,X_equality,0,,The text discusses medical negligence and professional trust but does not raise concerns about group-based discrimination or unequal treatment.
authority_00718,X_proportionality,0,,"The text discusses medical negligence and trust in the medical profession but does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00718,X_loyalty,0,,The text does not raise concerns about in-group loyalty or betrayal.
authority_00718,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00718,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00718,A_assess_authority,0,,The text criticizes a doctor's conduct but does not evaluate the doctor's authority or legitimacy as a power holder.
authority_00719,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00719,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00719,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00719,X_loyalty,1,ficaria *extremamente* ofendida e magoada por ser acusada de traição,"The text explicitly expresses concern about being accused of betrayal, indicating a focus on in-group loyalty."
authority_00719,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00719,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00719,A_assess_authority,0,,"The text does not evaluate the authority or power role of any individual or institution, but rather expresses personal feelings about potential accusations of betrayal."
authority_00720,D_entity,0,,"O texto não nomeia nem refere explicitamente nenhuma autoridade, autoridade-detentora ou ordem social."
authority_00720,X_equality,1,,"O texto expressa preocupações sobre propostas políticas extremas, incluindo a saída da NATO, um imposto sobre os ricos e a renegociação dos tratados europeus, indicando uma preocupação com a desigualdade e a exclusão de grupos sociais."
authority_00720,X_proportionality,0,,"O texto não expressa explicitamente uma preocupação com corrupção, nepotismo, cheating, ou alguém a receber mais ou menos do que merecem."
authority_00720,X_loyalty,0,,O texto não expressa explicitamente uma preocupação com a lealdade ou traição do Mélenchon ou de qualquer grupo.
authority_00720,A_order_stance,0,,"O texto não afirma explicitamente que o programa do Mélenchon apoie ou condene a obediência, a deferência ou a ordem social."
authority_00720,A_order_values,0,,"O texto não afirma explicitamente que o programa do Mélenchon evoque valores de ordem social, hierarquia ou tradição."
authority_00720,A_assess_authority,1,"sair da NATO (hmm, o pacifismo é extremo?)",O texto sugere que a proposta de sair da NATO é considerada extrema.
authority_00721,D_entity,1,Ele está no comando.,"The text explicitly names Donald Trump as the one in command, indicating a political authority."
authority_00721,X_equality,1,"“Ele não consegue proteger-nos da pandemia, de uma queda livre económica, da agitação racial”","The text explicitly mentions 'agitação racial', which is a form of group-based discrimination."
authority_00721,X_proportionality,0,,"The text does not raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00721,X_loyalty,0,,The text does not expressly raise concerns about in-group loyalty or betrayal.
authority_00721,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00721,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00721,A_assess_authority,1,"Ele não consegue proteger-nos da pandemia, de uma queda livre económica, da agitação racial, dos estragos das alterações climáticas",The text evaluates Donald Trump's authority as a leader by criticizing his ability to protect the nation from various crises.
authority_00722,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order."
authority_00722,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00722,X_proportionality,1,é antiético que os empregos não recompensem devidamente este comportamento,The text explicitly states that it is unethical when jobs do not fairly reward behavior.
authority_00722,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00722,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00722,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00722,A_assess_authority,0,,"The text does not evaluate an authority, leader, institution, or contender for power in its power role."
authority_00723,D_entity,1,Cuomo.,The text directly references Governor Andrew Cuomo as a political authority.
authority_00723,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00723,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00723,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal toward one's own group.
authority_00723,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00723,A_order_values,0,,"The text does not explicitly uphold or reject obedience, hierarchy, tradition, or social order as values."
authority_00723,A_assess_authority,0,,"The text criticizes Governor Cuomo's authority but does not explicitly judge his fitness, legitimacy, or trustworthiness as a holder of power."
authority_00724,D_entity,0,,"The text does not explicitly name or refer to any authority, authority-holder, or social order as defined in the question."
authority_00724,X_equality,0,,The text does not explicitly raise a concern about group-based discrimination or unequal treatment.
authority_00724,X_proportionality,0,,"The text does not explicitly raise concerns about corruption, nepotism, cheating, or unfair reward."
authority_00724,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00724,A_order_stance,0,,"The text does not explicitly support or oppose obedience, deference, or social order."
authority_00724,A_order_values,0,,"The text does not explicitly evaluate obedience, hierarchy, tradition, or social order as values."
authority_00724,A_assess_authority,0,,"The text does not explicitly evaluate an authority, leader, institution, or contender for power in its power role, but rather expresses a critique of capitalism as a system."
authority_00725,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00725,X_equality,0,,The text discusses job-seeking rules but does not raise concerns about group-based discrimination or unequal treatment.
authority_00725,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00725,X_loyalty,0,,The text does not raise a concern about in-group loyalty or betrayal.
authority_00725,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00725,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00725,A_assess_authority,0,,"The text does not evaluate any authority, leader, institution, or contender for power in its power role."
authority_00726,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00726,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00726,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00726,X_loyalty,0,,The text does not expressly raise a concern about in-group loyalty or betrayal.
authority_00726,A_order_stance,0,,"The text does not mention obedience, deference, or social order."
authority_00726,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00726,A_assess_authority,0,,"The text does not evaluate Le Pen's authority or her role as a leader, but merely states that her hidden vote was in Russia."
authority_00727,D_entity,0,,"The text does not mention any authority, authority-holder, or social order."
authority_00727,X_equality,0,,The text does not raise a concern about group-based discrimination or unequal treatment.
authority_00727,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00727,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00727,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
authority_00727,A_order_values,0,,"The text does not evaluate obedience, hierarchy, tradition, or social order as values."
authority_00727,A_assess_authority,0,,"The text does not evaluate any authority, leader, institution, or power role."
authority_00728,D_entity,0,,"The text does not explicitly name or refer to a ruler, leader, politician, government, or authority-holder."
authority_00728,X_equality,0,,"The text mentions interviewing Le Pen supporters and their interest in restoring the monarchy, but does not raise a concern about group-based discrimination or unequal treatment."
authority_00728,X_proportionality,0,,"The text does not raise a concern about corruption, nepotism, cheating, or unfair reward."
authority_00728,X_loyalty,0,,The text does not explicitly raise a concern about in-group loyalty or betrayal.
authority_00728,A_order_stance,0,,"The text does not take a stance about obedience, deference, or social order."
